dia_chi,latitude,longitude,price_
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,7.1
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,8.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,9.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.7
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.9
"Hà Nội, Bắc Từ Liêm",21.0533265,105.7342142,4.9
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,3.7
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.1
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,2.2
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,7.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,2.3
"Hà Nội, Long Biên",21.0257066,105.8921527,10.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,1.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.6
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,1.2
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,5.4
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,10.7
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,4.2
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,8.5
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,5.6
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,5.5
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,7.0
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,8.0
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,5.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.6
"Hà Nội, Nam Từ Liêm",21.0151072,105.7814958,3.0
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,4.9
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,5.5
"TP Hồ Chí Minh, Củ Chi",11.0370567,106.50241040288586,2.6
"Hà Nội, Long Biên",21.0257066,105.8921527,9.4
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,10.5
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,5.7
"Hải Phòng, Lê Chân",20.83556265,106.68148578171201,2.6
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,5.2
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.6
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.2
"Hà Nội, Hoài Đức",21.01903045,105.71152173592778,13.2
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,6.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.4
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,11.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,11.5
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,8.1
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,4.1
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.4
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.2
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,5.7
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.7
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.2
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.4
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.9
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.7
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,4.9
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,5.2
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.1
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,4.9
"Đà Nẵng, Cẩm Lệ",16.03445385,108.2116399391114,7.6
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,5.4
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,3.9
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,2.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,3.3
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,6.0
"Hà Nội, Long Biên",21.0257066,105.8921527,8.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.6
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,5.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.1
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.8
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.8
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,6.9
"Hà Nội, Nam Từ Liêm",21.0151072,105.7814958,5.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.9
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,1.0
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,3.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,1.4
"Hải Phòng, Lê Chân",20.83556265,106.68148578171201,9.3
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.4
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.1
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.1
"TP Hồ Chí Minh, Quận 11",10.7659529,106.6475594370616,8.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.2
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.0
"Hà Nội, Nam Từ Liêm",21.0151072,105.7814958,5.5
"Hà Nội, Nam Từ Liêm",21.0151072,105.7814958,3.8
"Hà Nội, Nam Từ Liêm",21.0151072,105.7814958,3.6
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.4
"Bình Dương, Tân Uyên",11.0600684,106.795688,4.0
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,4.8
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.6
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.8
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,7.8
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,6.8
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,5.8
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,1.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,11.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,2.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.4
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,9.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.7
"Hà Nội, Long Biên",21.0257066,105.8921527,7.7
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.8
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.8
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.5
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,6.5
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,7.6
"Hà Nội, Hoài Đức",21.01903045,105.71152173592778,11.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.3
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.7
"TP Hồ Chí Minh, Bình Chánh",10.7500035,106.51488582967849,4.2
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.3
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,2.5
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.6
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,7.6
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,4.6
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,4.2
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,8.7
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,1.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,7.3
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.6
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,1.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,7.4
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.2
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,2.2
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,1.2
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,2.8
"Hà Nội, Long Biên",21.0257066,105.8921527,3.8
"Hà Nội, Long Biên",21.0257066,105.8921527,4.0
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,7.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.7
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,5.8
"Hà Nội, Hoài Đức",21.01903045,105.71152173592778,10.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.6
"Hà Nội, Long Biên",21.0257066,105.8921527,10.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.5
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.6
"Hà Nội, Long Biên",21.0257066,105.8921527,13.2
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,1.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.1
"Hà Nội, Long Biên",21.0257066,105.8921527,4.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.6
"Hà Nội, Hà Đông",20.9702189,105.7749566,2.3
"Hà Nội, Hà Đông",20.9702189,105.7749566,6.3
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,4.9
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,6.6
"Hà Nội, Long Biên",21.0257066,105.8921527,4.0
"Hà Nội, Long Biên",21.0257066,105.8921527,3.0
"Hà Nội, Long Biên",21.0257066,105.8921527,6.8
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,2.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.7
"Đà Nẵng, Cẩm Lệ",16.03445385,108.2116399391114,3.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.5
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.6
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,4.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.6
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.4
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,1.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,2.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.0
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,2.5
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.1
"Bình Dương, Tân Uyên",11.0600684,106.795688,4.8
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.8
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,10.3
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,11.4
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.8
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,5.9
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,10.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.0
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,4.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.9
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.8
"Bình Dương, Tân Uyên",11.0600684,106.795688,4.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.3
"Long An, Đức Hòa",10.882814799999998,106.43380220306233,2.4
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,3.6
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,12.0
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,0.9
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.6
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,8.8
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.4
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,5.4
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,7.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.8
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.5
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.5
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.3
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,5.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,9.8
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,10.7
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,3.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,8.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,7.7
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,3.7
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.3
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,1.1
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,1.1
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,4.9
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.8
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,7.7
"Hà Nội, Long Biên",21.0257066,105.8921527,10.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.4
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.1
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,7.3
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.9
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,4.8
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,10.6
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,9.0
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,5.3
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,3.9
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.0
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,4.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.0
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,3.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,3.3
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.7
"Long An, Đức Hòa",10.882814799999998,106.43380220306233,2.5
"Long An, Đức Hòa",10.882814799999998,106.43380220306233,1.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.4
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.8
"Hà Nội, Hà Đông",20.9702189,105.7749566,5.3
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.9
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,9.3
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,6.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.3
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.0
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.8
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,3.1
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,0.9
"Hải Phòng, Ngô Quyền",20.8527614,106.69633320961255,3.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,6.5
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.4
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.0
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,1.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.7
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,5.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.6
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.4
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,4.0
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,2.0
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,6.1
"TP Hồ Chí Minh, Quận 2",10.768493849999999,106.68429499199416,7.8
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,9.4
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,6.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,13.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.0
"Hà Nội, Long Biên",21.0257066,105.8921527,3.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,11.7
"TP Hồ Chí Minh, Quận 3",10.778752650000001,106.6870307478091,6.4
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,4.9
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,6.8
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.5
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.6
"Hà Nội, Hà Đông",20.9702189,105.7749566,2.3
"Hà Nội, Hà Đông",20.9702189,105.7749566,3.2
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,4.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,2.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,2.4
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.7
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,4.8
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,2.4
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,13.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.1
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,7.1
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,5.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.0
"Cần Thơ, Ninh Kiều",10.0365391,105.7897525,3.8
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,1.6
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,5.6
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,2.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.7
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.7
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.0
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,3.0
"Hà Nội, Hà Đông",20.9702189,105.7749566,4.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.9
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,7.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.8
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,2.8
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,8.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.7
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.1
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.0
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.9
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.5
"Long An, Đức Hòa",10.882814799999998,106.43380220306233,7.9
"TP Hồ Chí Minh, Quận 1",10.77526035,106.69957286491969,7.3
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,2.2
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,2.2
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,7.6
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,10.5
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,3.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.3
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,4.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,0.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.6
"Đà Nẵng, Ngũ Hành Sơn",16.00402,108.26277454198583,5.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,2.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,9.1
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,10.3
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.5
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,2.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,3.8
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,0.6
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.8
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.5
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,5.9
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,9.8
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,6.4
